3600.10,0.76,0.86
3900.10,0.98,0.82
4200.10,0.75,0.91
4500.10,0.90,0.95
4800.10,0.98,0.94
5100.10,0.97,0.85
5400.10,0.67,0.83
5700.10,0.94,0.81
6000.10,0.66,0.80
6300.10,0.95,0.90
6600.10,1.00,0.87
6900.10,0.93,0.86
7200.10,0.68,0.82
7500.10,0.84,0.81
7800.10,0.75,0.85
8100.10,0.93,0.81
8400.10,0.72,0.79
8700.10,0.75,0.77
9000.10,0.92,0.84
9300.10,0.95,0.85
9600.10,0.55,0.80
9900.10,0.92,0.74
10200.10,0.63,0.78
10500.10,0.68,0.81
10800.10,0.59,0.80
11400.10,0.00,0.92
11700.10,0.64,0.79
12000.10,1.00,0.77
12300.10,0.71,0.92
12600.10,0.96,0.85
12900.10,0.70,0.84
13200.10,0.67,0.85
13500.10,0.98,0.85
13800.10,0.76,0.87
14100.10,0.69,0.88
14400.10,0.90,0.84
14700.10,0.76,0.83
15000.10,0.89,0.86
15300.10,0.73,0.89
15600.10,0.85,0.87
15900.10,1.00,0.88
16200.10,0.69,0.89
16500.10,0.79,0.89
16800.10,1.00,0.85
17100.10,0.45,0.83
17400.10,0.00,0.93
17700.10,0.94,0.87
18000.10,0.88,0.87
18300.10,0.86,0.86
18600.10,0.99,0.88
18900.10,0.78,0.88
19200.10,1.00,0.88
19500.10,0.81,0.87
19800.10,1.00,0.80
20100.10,0.76,0.86
20400.10,0.83,0.84
20700.10,0.92,0.88
21000.10,0.74,0.87
21300.10,1.00,0.87
21600.10,0.77,0.91
21900.10,0.73,0.88
22200.10,0.71,0.87
22500.10,0.98,0.82
22800.10,0.76,0.84
23100.10,0.74,0.84
23400.10,0.79,0.81
23700.10,0.61,0.86
24000.10,1.00,0.83
24300.10,0.81,0.79
24600.10,0.60,0.79
24900.10,1.00,0.81
25200.10,0.68,0.87
25500.10,1.00,0.89
25800.10,0.80,0.89
26100.10,1.00,0.87
26400.10,0.69,0.82
26700.10,0.91,0.83
27000.10,0.75,0.85
27300.10,0.88,0.89
27600.10,0.86,0.90
27900.10,1.00,0.85
28200.10,0.77,0.90
28500.10,0.99,0.88
28800.10,0.75,0.88
29100.10,1.00,0.81
29400.10,0.61,0.84
29700.10,0.75,0.81
30000.10,1.00,0.81
30300.10,0.69,0.78
30600.10,0.74,0.77
30900.10,0.99,0.82
31200.10,0.57,0.87
31500.10,0.71,0.81
31800.10,1.00,0.85
32100.10,0.51,0.85
32400.10,0.86,0.80
32700.10,0.69,0.81
33000.10,0.62,0.83
33300.10,0.88,0.68
33600.10,0.90,0.79
33900.10,0.47,0.83
34200.10,0.64,0.83
34500.10,0.96,0.83
34800.10,0.90,0.87
35100.10,0.68,0.88
35400.10,0.69,0.82
35700.10,0.79,0.82
36000.10,0.95,0.83
36300.10,1.00,0.91
36600.10,0.72,0.88
36900.10,0.80,0.77
37200.10,0.80,0.76
37500.10,0.73,0.80
37800.10,0.65,0.76
38100.10,1.00,0.79
38400.10,0.59,0.78
38700.10,0.82,0.80
39000.10,1.00,0.78
39300.10,0.51,0.79
39600.10,0.00,0.79
39900.10,0.70,0.79
40200.10,0.45,0.76
40500.10,1.00,0.82
40800.10,0.35,0.75
41100.10,0.49,0.81
41400.10,0.73,0.80
41700.10,0.68,0.84
42000.10,0.98,0.82
42300.10,0.86,0.77
42600.10,0.63,0.71
42900.10,0.87,0.83
43200.10,0.94,0.80
43500.10,0.52,0.73
43800.10,0.00,0.95
44100.10,0.87,0.89
44400.10,0.89,0.93
44700.10,1.00,0.94
45000.10,0.88,0.92
45300.10,1.00,0.92
45600.10,0.72,0.90
45900.10,0.99,0.84
46200.10,0.89,0.80
46500.10,0.64,0.84
46800.10,1.00,0.76
47100.10,0.63,0.82
47400.10,1.00,0.82
47700.10,0.46,0.82
48000.10,1.00,0.80
48300.10,0.70,0.84
48600.10,0.92,0.83
48900.10,0.77,0.88
49200.10,0.93,0.86
49500.10,0.80,0.84
49800.10,0.97,0.84
50100.10,0.71,0.86
50400.10,0.91,0.85
50700.10,0.77,0.84
51000.10,1.00,0.87
51300.10,0.74,0.84
51600.10,0.93,0.85
51900.10,0.77,0.85
52200.10,0.89,0.83
52500.10,0.98,0.87
52800.10,0.79,0.86
53100.10,0.60,0.82
53400.10,1.00,0.77
53700.10,0.98,0.77
54000.10,0.63,0.75
54300.10,0.76,0.81
54600.10,1.00,0.82
54900.10,0.50,0.78
55200.10,0.88,0.85
55500.10,0.75,0.80
55800.10,0.76,0.79
56100.10,1.00,0.80
56400.10,0.64,0.84
56700.10,0.84,0.74
57000.10,0.79,0.72
57300.10,0.60,0.80
57600.10,0.76,0.87
57900.10,1.00,0.91
58200.10,0.66,0.83
58500.10,0.66,0.83
58800.10,0.99,0.84
59100.10,0.41,0.83
59400.10,0.97,0.82
59700.10,0.51,0.77
60000.10,0.92,0.80
60300.10,0.74,0.77
60600.10,0.80,0.81
60900.10,0.56,0.80
61200.10,1.00,0.80
61500.10,0.42,0.82
61800.10,0.88,0.75
62100.10,0.42,0.65
62400.10,0.71,0.67
62700.10,1.00,0.67
63000.10,0.60,0.79
63300.10,0.80,0.80
63600.10,0.79,0.78
63900.10,0.94,0.80
64200.10,0.59,0.77
64500.10,0.84,0.72
64800.10,0.93,0.77
65100.10,0.87,0.74
65400.10,0.59,0.73
65700.10,1.00,0.67
66000.10,0.69,0.74
66300.10,0.72,0.76
66600.10,0.86,0.71
66900.10,1.00,0.80
67200.10,0.77,0.79
67500.10,0.83,0.87
67800.10,1.00,0.84
68100.10,0.20,0.81
68400.10,0.00,0.90
68700.10,1.00,0.62
69000.10,0.52,0.71
69300.10,0.00,0.93
69600.10,0.83,0.90
69900.10,0.92,0.89
70200.10,0.91,0.90
70500.10,0.93,0.91
70800.10,0.78,0.90
71100.10,1.00,0.87
71400.10,0.88,0.85
71700.10,0.80,0.85
72000.10,1.00,0.85
72300.10,0.87,0.88
72600.10,0.81,0.90
72900.10,0.83,0.87
73200.10,0.99,0.89
73500.10,0.81,0.87
73800.10,0.82,0.88
74100.10,1.00,0.87
74400.10,0.52,0.85
74700.10,1.00,0.81
75000.10,0.70,0.86
75300.10,0.91,0.76
75600.10,0.86,0.80
75900.10,1.00,0.72
76200.10,0.56,0.77
76500.10,0.00,0.95
76800.10,0.77,0.84
77100.10,1.00,0.83
77400.10,0.87,0.83
77700.10,0.76,0.85
78000.10,0.89,0.86
78300.10,0.86,0.82
78600.10,0.75,0.84
78900.10,0.99,0.86
79200.10,0.84,0.88
79500.10,0.92,0.91
79800.10,0.83,0.90
80100.10,0.92,0.90
80400.10,0.78,0.91
80700.10,1.00,0.90
81000.10,0.84,0.92
81300.10,0.96,0.91
81600.10,0.95,0.90
81900.10,0.69,0.89
82200.10,0.93,0.86
82500.10,0.81,0.88
82800.10,0.80,0.83
83100.10,0.83,0.85
83400.10,0.95,0.92
83700.10,1.00,0.90
84000.10,0.76,0.88
84300.10,0.97,0.83
84600.10,1.00,0.84
84900.10,0.84,0.83
85200.10,0.76,0.81
85500.10,0.51,0.81
85800.10,1.00,0.80
86100.10,0.91,0.80
