3900.10,0.00,0.77
4200.10,0.93,0.89
4500.10,1.00,0.76
4800.10,0.58,0.81
5100.10,0.90,0.72
5400.10,0.84,0.77
5700.10,0.53,0.74
6000.10,0.89,0.80
6300.10,0.79,0.80
6600.10,0.87,0.86
6900.10,0.78,0.86
7200.10,1.00,0.77
7500.10,0.69,0.93
7800.10,0.85,0.93
8100.10,0.87,0.91
8400.10,0.82,0.92
8700.10,0.97,0.91
9000.10,0.72,0.88
9300.10,1.00,0.89
9600.10,0.79,0.92
9900.10,0.94,0.92
10200.10,0.83,0.93
10500.10,0.86,0.89
10800.10,1.00,0.89
11100.10,0.65,0.88
11400.10,0.92,0.90
11700.10,1.00,0.88
12000.10,0.67,0.86
12300.10,0.74,0.69
12600.10,0.85,0.79
12900.10,0.79,0.79
13200.10,0.86,0.81
13500.10,0.84,0.88
13800.10,0.79,0.87
14100.10,0.97,0.83
14400.10,0.81,0.85
14700.10,0.88,0.81
15000.10,0.75,0.79
15300.10,1.00,0.76
15600.10,0.48,0.82
15900.10,0.55,0.73
16200.10,0.78,0.68
16500.10,0.65,0.70
16800.10,0.93,0.71
17100.10,0.91,0.73
17400.10,0.57,0.80
17700.10,0.76,0.76
18000.10,1.00,0.76
18300.10,0.63,0.76
18600.10,1.00,0.75
18900.10,0.47,0.71
19200.10,0.00,0.86
19500.10,1.00,0.74
19800.10,0.65,0.81
20700.10,0.00,0.96
21000.10,0.59,0.80
21300.10,0.99,0.75
21600.10,0.85,0.73
21900.10,0.60,0.89
22200.10,0.90,0.78
22500.10,0.71,0.84
22800.10,0.92,0.81
23100.10,0.80,0.84
23400.10,0.91,0.86
23700.10,0.65,0.86
24000.10,0.92,0.86
24300.10,0.84,0.83
24600.10,0.86,0.80
24900.10,0.78,0.85
25200.10,0.97,0.83
25500.10,0.87,0.87
25800.10,0.73,0.91
26100.10,1.00,0.90
26400.10,0.70,0.88
26700.10,0.87,0.78
27000.10,0.95,0.78
27300.10,0.71,0.82
27600.10,1.00,0.77
27900.10,0.57,0.87
28200.10,0.95,0.80
28500.10,0.97,0.78
28800.10,0.84,0.78
29100.10,0.49,0.78
29400.10,0.92,0.67
29700.10,0.56,0.75
30000.10,0.90,0.75
30300.10,0.70,0.75
30600.10,0.79,0.71
30900.10,0.60,0.74
31200.10,0.80,0.76
31500.10,0.75,0.78
31800.10,0.88,0.80
32100.10,0.58,0.83
32400.10,1.00,0.59
32700.10,0.43,0.80
34500.10,0.00,0.75
34800.10,0.80,0.66
35100.10,0.96,0.64
35400.10,0.48,0.75
35700.10,1.00,0.69
36000.10,0.66,0.75
36300.10,0.72,0.75
36600.10,0.91,0.74
36900.10,0.56,0.73
37200.10,0.84,0.74
37500.10,0.65,0.71
37800.10,0.86,0.76
38100.10,0.57,0.85
38400.10,0.72,0.79
38700.10,1.00,0.77
39000.10,0.82,0.79
39300.10,0.74,0.85
39600.10,0.69,0.85
39900.10,1.00,0.77
40200.10,0.35,0.80
40500.10,0.92,0.78
40800.10,0.69,0.80
41100.10,1.00,0.71
41400.10,0.45,0.83
41700.10,0.00,0.94
42000.10,0.63,0.83
42300.10,0.97,0.80
42600.10,0.54,0.79
42900.10,1.00,0.78
43200.10,0.69,0.85
43500.10,0.93,0.67
43800.10,0.54,0.83
44100.10,0.80,0.72
44400.10,0.86,0.85
44700.10,0.61,0.85
45000.10,0.98,0.82
45300.10,0.72,0.78
45600.10,0.72,0.81
45900.10,0.94,0.80
46200.10,0.71,0.79
