0.00,0.00,0.00
300.10,0.15,0.15
600.10,0.00,0.00
900.10,0.87,1.01
1200.10,0.83,0.96
1500.10,0.69,0.99
1800.10,0.63,0.97
2100.10,0.70,0.99
2400.10,0.54,0.98
2700.10,0.69,0.97
3000.10,0.60,0.97
3300.10,0.80,1.01
3600.10,0.50,0.74
3900.10,0.82,0.98
4200.10,0.68,0.99
4500.10,0.82,1.00
4800.10,0.61,0.91
5100.10,0.82,0.98
5400.10,0.79,0.98
5700.10,0.72,1.00
6000.10,0.65,0.99
6300.10,0.77,0.99
6600.10,0.81,0.99
6900.10,0.89,1.00
7200.10,0.70,0.96
7500.10,0.88,1.00
7800.10,0.89,0.93
8100.10,0.98,0.99
8400.10,0.79,1.00
8700.10,0.59,0.99
9000.10,0.76,1.00
9300.10,0.75,0.99
9600.10,0.68,0.99
9900.10,0.58,0.98
10200.10,0.67,0.98
10500.10,0.76,0.98
10800.10,0.71,0.98
11100.10,0.87,1.00
11400.10,0.83,0.97
11700.10,0.85,0.98
12000.10,0.68,0.98
12300.10,0.65,0.98
12600.10,0.75,0.98
12900.10,0.74,0.99
13200.10,0.64,0.99
13500.10,0.90,1.00
13800.10,0.54,0.93
14100.10,0.67,0.99
14400.10,0.89,1.00
14700.10,0.89,1.02
15000.10,0.63,0.93
15300.10,0.81,0.95
15600.10,0.61,0.95
15900.10,0.67,0.94
16200.10,0.93,1.02
16500.10,0.60,0.98
16800.10,0.71,0.97
17100.10,0.85,0.98
17400.10,0.77,0.99
17700.10,0.83,1.00
18000.10,0.61,0.98
18300.10,0.50,0.98
18600.10,0.72,0.98
18900.10,0.63,0.99
19200.10,0.67,0.99
19500.10,0.71,1.00
19800.10,0.70,1.00
20100.10,0.89,1.00
20400.10,0.63,0.99
20700.10,0.79,0.98
21000.10,0.53,0.97
21300.10,0.88,0.99
21600.10,0.76,0.99
21900.10,0.52,0.98
22200.10,0.57,0.98
22500.10,0.77,0.97
22800.10,0.77,0.98
23100.10,0.64,0.98
23400.10,0.96,0.99
23700.10,0.61,0.98
24000.10,0.64,0.98
24300.10,0.83,0.99
24600.10,0.71,0.99
24900.10,0.88,1.01
25200.10,0.70,0.94
25500.10,0.63,0.94
25800.10,0.69,1.04
26100.10,0.73,0.84
26400.10,1.00,1.08
26700.10,0.48,0.80
27000.10,0.64,1.06
27300.10,0.66,0.84
27600.10,0.67,0.98
27900.10,0.71,0.98
28200.10,0.95,0.99
28500.10,0.58,0.99
28800.10,0.58,0.98
