3000.10,0.54,0.72
3300.10,0.84,0.97
3600.10,0.95,1.07
3900.10,0.62,0.79
4200.10,0.80,0.92
4500.10,1.00,1.06
4800.10,0.92,1.03
5100.10,0.70,0.90
5400.10,0.89,1.02
5700.10,0.37,0.55
6000.10,0.66,0.83
6300.10,0.56,0.87
6600.10,0.94,1.08
6900.10,0.58,0.97
7200.10,0.50,0.81
7500.10,0.60,0.76
8400.10,0.00,0.10
8700.10,0.46,0.53
9000.10,0.64,0.88
9300.10,0.84,1.01
9600.10,0.92,1.03
9900.10,0.98,1.10
10200.10,0.96,1.06
10500.10,0.83,1.02
10800.10,0.75,0.98
11100.10,0.89,1.07
11400.10,0.75,1.06
11700.10,0.78,1.04
12000.10,0.66,0.92
12300.10,0.67,0.87
12600.10,0.70,0.90
12900.10,0.77,0.91
13200.10,0.90,0.94
13500.10,1.00,1.03
13800.10,0.77,0.89
14100.10,1.00,1.28
14400.10,0.62,0.74
14700.10,0.83,1.08
15000.10,0.78,1.02
15300.10,0.96,1.13
15600.10,0.81,1.03
15900.10,0.83,1.14
16200.10,0.83,0.95
16500.10,0.69,0.90
16800.10,0.71,0.92
17100.10,0.96,1.02
17400.10,1.00,1.13
17700.10,0.86,1.02
18000.10,0.70,0.97
18300.10,0.94,1.07
18600.10,0.67,0.97
18900.10,0.80,0.96
19200.10,0.75,0.95
19500.10,0.86,1.00
19800.10,0.77,0.93
20100.10,0.98,1.03
20400.10,0.64,0.82
20700.10,0.86,1.04
21000.10,0.78,0.95
21300.10,0.71,1.04
21600.10,0.62,0.78
21900.10,0.86,1.03
22200.10,0.80,0.88
22500.10,0.70,0.90
22800.10,0.89,0.98
23100.10,1.00,1.08
23400.10,0.66,0.90
23700.10,0.81,1.03
24000.10,0.82,1.00
24300.10,0.84,0.98
24600.10,0.90,1.01
24900.10,0.83,0.94
25200.10,0.74,0.95
25500.10,0.67,0.90
25800.10,0.91,1.01
26100.10,0.63,0.71
26400.10,1.00,1.06
26700.10,0.62,0.91
27000.10,0.81,1.04
27300.10,0.92,1.01
27600.10,0.91,1.07
27900.10,1.00,1.11
28200.10,0.82,0.93
28500.10,1.00,1.15
28800.10,0.76,1.02
29100.10,0.68,0.83
29400.10,0.98,1.10
29700.10,0.83,1.03
30000.10,0.60,0.96
30300.10,0.81,1.13
30600.10,0.62,0.81
30900.10,0.92,1.01
31200.10,0.60,0.81
31500.10,0.53,0.71
32100.10,0.00,0.15
32400.10,0.21,0.23
32700.10,0.75,0.99
33000.10,0.83,1.00
33300.10,0.86,0.99
33600.10,0.53,0.89
33900.10,0.89,0.95
34200.10,1.00,1.09
34500.10,0.84,0.99
34800.10,0.90,1.05
35100.10,0.94,1.08
35400.10,0.85,1.09
35700.10,0.82,1.14
36000.10,0.62,0.96
36300.10,0.74,0.99
36600.10,1.00,1.05
36900.10,0.65,0.89
37200.10,0.95,1.02
37500.10,0.95,0.97
37800.10,0.93,1.06
38100.10,0.76,0.93
38400.10,0.68,1.01
38700.10,1.00,1.09
39000.10,0.54,0.86
39300.10,0.70,0.83
39600.10,0.71,0.85
39900.10,0.98,1.04
40200.10,0.88,0.87
40500.10,0.96,1.13
40800.10,0.81,1.04
41100.10,0.85,0.98
